exec ${PAGER:-/usr/bin/less} "$0" || exit 1
Executing tests from //examples:Circle
-----------------------------------------------------------------------------
frame,robot_id,x,y,has_collided
4,6,0.701395,2.14016,0
4,7,0.141081,2.24241,0
4,8,-0.417589,2.21022,0
4,9,-0.953747,2.04025,0
4,10,-1.42392,1.74364,0
4,11,-1.8297,1.33395,0
4,12,-2.08268,0.824592,0
4,13,-2.24602,0.287487,0
4,14,-2.22264,-0.278507,0
4,15,-2.10626,-0.830044,0
4,16,-1.8221,-1.31886,0
4,17,-1.43999,-1.73167,0
4,18,-0.956658,-2.033,0
4,19,-0.425372,-2.20874,0
4,20,0.135706,-2.24807,0
4,21,0.694312,-2.13687,0
4,22,1.20184,-1.90105,0
4,23,1.6366,-1.54304,0
4,24,1.97212,-1.09134,0
4,25,2.1763,-0.574161,0
5,0,0,0,0
5,1,2.19731,-0.00656014,0
5,2,2.11453,0.541229,0
5,3,1.93155,1.05088,0
5,4,1.58928,1.49243,0
5,5,1.17201,1.84131,0
5,6,0.688661,2.0883,0
5,7,0.136895,2.17587,0
5,8,-0.406102,2.14455,0
5,9,-0.925466,1.97988,0
5,10,-1.38158,1.69215,0
5,11,-1.77927,1.29897,0
5,12,-2.0207,0.80005,0
5,13,-2.18745,0.278054,0
5,14,-2.1565,-0.270183,0
5,15,-2.06019,-0.807147,0
5,16,-1.7668,-1.28163,0
5,17,-1.40905,-1.68814,0
5,18,-0.928273,-1.97268,0
5,19,-0.411878,-2.14345,0
5,20,0.128453,-2.19516,0
5,21,0.67371,-2.07347,0
5,22,1.16697,-1.84423,0
5,23,1.58829,-1.4971,0
5,24,1.93324,-1.07963,0
5,25,2.11207,-0.556285,0
6,0,0,0,0
6,1,2.13816,-0.00867787,0
6,2,2.06185,0.517306,0
6,3,1.87997,1.02588,0
6,4,1.54679,1.44959,0
6,5,1.14086,1.78768,0
6,6,0.668182,2.03439,0
6,7,0.135245,2.11556,0
6,8,-0.392663,2.08623,0
6,9,-0.897973,1.92668,0
6,10,-1.34359,1.65265,0
6,11,-1.7296,1.2649,0
6,12,-1.97001,0.782167,0
6,13,-2.1282,0.268797,0
6,14,-2.09035,-0.261859,0
6,15,-2.00626,-0.788498,0
6,16,-1.71285,-1.24247,0
6,17,-1.3703,-1.6459,0
6,18,-0.904536,-1.91721,0
6,19,-0.402657,-2.08212,0
6,20,0.127648,-2.1375,0
6,21,0.653044,-2.01678,0
6,22,1.13298,-1.79469,0
6,23,1.54326,-1.45307,0
6,24,1.88959,-1.05098,0
6,25,2.04608,-0.546816,0
7,0,0,0,0
7,1,2.08183,-0.0272737,0
7,2,2.01135,0.50255,0
7,3,1.82401,0.989632,0
7,4,1.50574,1.41943,0
7,5,1.10401,1.73212,0
7,6,0.656499,1.98418,0
7,7,0.128463,2.06585,0
7,8,-0.381584,2.02049,0
7,9,-0.870052,1.86615,0
7,10,-1.3018,1.60071,0
7,11,-1.67572,1.22563,0
7,12,-1.92014,0.762834,0
7,13,-2.06911,0.259945,0
7,14,-2.02413,-0.254141,0
7,15,-1.95074,-0.768589,0
7,16,-1.6589,-1.2033,0
7,17,-1.34081,-1.60343,0
7,18,-0.877471,-1.87405,0
7,19,-0.388849,-2.0169,0
7,20,0.120028,-2.08652,0
7,21,0.641389,-1.9678,0
7,22,1.09996,-1.74911,0
7,23,1.49689,-1.40517,0
7,24,1.84337,-1.02189,0
7,25,1.98078,-0.533401,0
8,0,0,0,0
8,1,2.01981,-0.0255728,0
8,2,1.94673,0.48616,0
8,3,1.76551,0.957662,0
8,4,1.45947,1.37814,0
8,5,1.06824,1.67587,0
8,6,0.638623,1.93104,0
8,7,0.125206,2.00155,0
8,8,-0.362969,1.95647,0
8,9,-0.842294,1.81321,0
8,10,-1.26204,1.55662,0
8,11,-1.62534,1.18755,0
8,12,-1.86755,0.747007,0
8,13,-2.00927,0.251308,0
8,14,-1.95799,-0.245808,0
8,15,-1.89451,-0.748119,0
8,16,-1.60496,-1.16413,0
8,17,-1.30232,-1.56116,0
8,18,-0.851276,-1.81595,0
8,19,-0.376299,-1.95143,0
8,20,0.117089,-2.03053,0
8,21,0.620761,-1.90441,0
8,22,1.06502,-1.69539,0
8,23,1.44369,-1.365,0
8,24,1.79466,-0.992295,0
8,25,1.94029,-0.531904,0
9,0,0,0,0
9,1,1.97137,-0.0250288,0
9,2,1.89235,0.476959,0
9,3,1.72265,0.928254,0
9,4,1.42396,1.34433,0
9,5,1.04537,1.63093,0
9,6,0.621762,1.87821,0
9,7,0.12205,1.95649,0
9,8,-0.352854,1.90704,0
9,9,-0.807524,1.76643,0
9,10,-1.22478,1.51413,0
9,11,-1.57153,1.14819,0
9,12,-1.8168,0.728597,0
9,13,-1.95049,0.242123,0
9,14,-1.90859,-0.239939,0
9,15,-1.83821,-0.726657,0
9,16,-1.56421,-1.13554,0
9,17,-1.26854,-1.51574,0
9,18,-0.827651,-1.773,0
9,19,-0.373929,-1.89945,0
9,20,0.113257,-1.9738,0
9,21,0.607705,-1.85717,0
9,22,1.03315,-1.65476,0
9,23,1.39979,-1.33442,0
9,24,1.74593,-0.964979,0
9,25,1.8934,-0.511308,0
10,0,0,0,0
10,1,1.93059,-0.0242565,0
10,2,1.82775,0.460505,0
10,3,1.66411,0.896353,0
10,4,1.37542,1.29864,0
10,5,1.00953,1.57471,0
10,6,0.601006,1.81485,0
10,7,0.123882,1.91133,0
10,8,-0.342572,1.84117,0
10,9,-0.77454,1.7085,0
10,10,-1.18218,1.46285,0
10,11,-1.51758,1.10903,0
10,12,-1.76477,0.716846,0
10,13,-1.89949,0.245604,0
10,14,-1.86506,-0.234344,0
10,15,-1.77541,-0.704282,0
10,16,-1.52872,-1.1094,0
10,17,-1.22332,-1.46676,0
10,18,-0.81979,-1.73282,0
10,19,-0.351898,-1.83652,0
10,20,0.109233,-1.90725,0
10,21,0.587269,-1.82143,0
10,22,1.00896,-1.62355,0
10,23,1.35134,-1.28863,0
10,24,1.68754,-0.932804,0
10,25,1.82895,-0.494245,0
11,0,0,0,0
11,1,1.88085,-0.02406,0
11,2,1.77183,0.444101,0
11,3,1.61565,0.87018,0
11,4,1.33767,1.25737,0
11,5,0.99136,1.54361,0
11,6,0.586874,1.75914,0
11,7,0.120781,1.85905,0
11,8,-0.32719,1.78766,0
11,9,-0.747912,1.65676,0
11,10,-1.13986,1.41994,0
11,11,-1.46466,1.0814,0
11,12,-1.71135,0.704177,0
11,13,-1.84569,0.235652,0
11,14,-1.79874,-0.227476,0
11,15,-1.7196,-0.682155,0
11,16,-1.47996,-1.07921,0
11,17,-1.18375,-1.41909,0
11,18,-0.792576,-1.6883,0
11,19,-0.3411,-1.78228,0
11,20,0.107556,-1.8467,0
11,21,0.571821,-1.77656,0
11,22,0.982819,-1.58216,0
11,23,1.29702,-1.24999,0
11,24,1.6364,-0.90879,0
11,25,1.77553,-0.482666,0
12,0,0,0,0
12,1,1.83163,-0.0230878,0
12,2,1.70722,0.427678,0
12,3,1.55684,0.83878,0
12,4,1.28858,1.21225,0
12,5,0.944023,1.49667,0
12,6,0.566061,1.69581,0
12,7,0.122753,1.81408,0
12,8,-0.322701,1.74178,0
12,9,-0.719928,1.59625,0
12,10,-1.11233,1.38805,0
12,11,-1.41114,1.04164,0
12,12,-1.66104,0.690696,0
12,13,-1.79423,0.229011,0
12,14,-1.73263,-0.218933,0
12,15,-1.67679,-0.665516,0
12,16,-1.44209,-1.05067,0
12,17,-1.15571,-1.38635,0
12,18,-0.77648,-1.64147,0
12,19,-0.331761,-1.74382,0
12,20,0.103501,-1.78016,0
12,21,0.548854,-1.73775,0
12,22,0.966536,-1.53854,0
12,23,1.24828,-1.2045,0
12,24,1.59738,-0.890179,0
12,25,1.72919,-0.478795,0
13,0,0,0,0
13,1,1.76589,-0.022974,0
13,2,1.65163,0.41114,0
13,3,1.50651,0.807601,0
13,4,1.24728,1.17283,0
13,5,0.914634,1.44881,0
13,6,0.563922,1.6437,0
13,7,0.124308,1.76569,0
13,8,-0.312307,1.68524,0
13,9,-0.695478,1.5439,0
13,10,-1.08717,1.35679,0
13,11,-1.35962,1.00637,0
13,12,-1.60868,0.674252,0
13,13,-1.73916,0.220256,0
13,14,-1.66649,-0.210577,0
13,15,-1.64018,-0.636324,0
13,16,-1.41269,-1.02708,0
13,17,-1.11313,-1.33505,0
13,18,-0.74917,-1.58368,0
13,19,-0.319282,-1.67833,0
13,20,0.0994471,-1.71361,0
13,21,0.536148,-1.68446,0
13,22,0.938146,-1.49431,0
13,23,1.19993,-1.15859,0
13,24,1.55994,-0.883338,0
13,25,1.67782,-0.465941,0
14,0,0,0,0
14,1,1.72194,-0.025934,0
14,2,1.60735,0.401042,0
14,3,1.46455,0.784247,0
14,4,1.19778,1.12818,0
14,5,0.876285,1.39427,0
14,6,0.562156,1.5988,0
14,7,0.121696,1.7164,0
14,8,-0.296478,1.62048,0
14,9,-0.667736,1.51232,0
14,10,-1.05823,1.32282,0
14,11,-1.30633,0.96631,0
14,12,-1.55831,0.660912,0
14,13,-1.68761,0.216587,0
14,14,-1.60034,-0.202221,0
14,15,-1.58211,-0.626493,0
14,16,-1.37254,-0.999438,0
14,17,-1.07941,-1.29195,0
14,18,-0.725661,-1.53248,0
14,19,-0.312069,-1.63087,0
14,20,0.0949936,-1.66981,0
14,21,0.509073,-1.6382,0
14,22,0.923072,-1.47511,0
14,23,1.15159,-1.11269,0
14,24,1.5237,-0.863585,0
14,25,1.6309,-0.453132,0
15,0,0,0,0
15,1,1.65527,-0.0255245,0
15,2,1.54454,0.385057,0
15,3,1.40908,0.752674,0
15,4,1.15315,1.07865,0
15,5,0.84499,1.34346,0
15,6,0.555288,1.55037,0
15,7,0.11874,1.66247,0
15,8,-0.284182,1.55495,0
15,9,-0.651907,1.44756,0
15,10,-1.02466,1.28218,0
15,11,-1.25253,0.926942,0
15,12,-1.51352,0.650853,0
15,13,-1.63275,0.207488,0
15,14,-1.5342,-0.193864,0
15,15,-1.54253,-0.587741,0
15,16,-1.33647,-0.978154,0
15,17,-1.05774,-1.26558,0
15,18,-0.697217,-1.47219,0
15,19,-0.289506,-1.56813,0
15,20,0.0825534,-1.63197,0
15,21,0.489316,-1.5759,0
15,22,0.887497,-1.41873,0
15,23,1.10325,-1.06678,0
15,24,1.47483,-0.845056,0
15,25,1.5776,-0.439946,0
16,0,0,0,0
16,1,1.60752,-0.0238676,0
16,2,1.49907,0.375159,0
16,3,1.37017,0.730862,0
16,4,1.13202,1.05149,0
16,5,0.835935,1.29482,0
16,6,0.547096,1.5018,0
16,7,0.115768,1.60848,0
16,8,-0.270141,1.48978,0
16,9,-0.630392,1.40928,0
16,10,-0.988844,1.24795,0
16,11,-1.21947,0.915111,0
16,12,-1.4715,0.633033,0
16,13,-1.57498,0.20076,0
16,14,-1.46806,-0.185508,0
16,15,-1.50097,-0.559895,0
16,16,-1.29541,-0.946588,0
16,17,-1.01515,-1.2143,0
16,18,-0.6717,-1.41461,0
16,19,-0.280524,-1.5152,0
16,20,0.0842595,-1.58351,0
16,21,0.467023,-1.52225,0
16,22,0.848772,-1.37499,0
16,23,1.0697,-1.04876,0
16,24,1.42057,-0.829214,0
16,25,1.5287,-0.421344,0
17,0,0,0,0
17,1,1.54127,-0.0163606,0
17,2,1.43446,0.358731,0
17,3,1.3116,0.699028,0
17,4,1.12249,1.0204,0
17,5,0.800046,1.23863,0
17,6,0.526368,1.44131,0
17,7,0.112747,1.54619,0
17,8,-0.257874,1.42425,0
17,9,-0.616351,1.34411,0
17,10,-0.95382,1.20573,0
17,11,-1.16576,0.87561,0
17,12,-1.40862,0.610881,0
17,13,-1.51304,0.193925,0
17,14,-1.40192,-0.177152,0
17,15,-1.45956,-0.530249,0
17,16,-1.25054,-0.913813,0
17,17,-0.991665,-1.18627,0
17,18,-0.664207,-1.37203,0
17,19,-0.275373,-1.47088,0
17,20,0.0795209,-1.54092,0
17,21,0.44645,-1.45883,0
17,22,0.814898,-1.34901,0
17,23,1.03163,-1.01844,0
17,24,1.36363,-0.794539,0
17,25,1.46424,-0.404323,0
18,0,0,0,0
18,1,1.48711,-0.0196276,0
18,2,1.42254,0.348386,0
18,3,1.27213,0.669605,0
18,4,1.09053,0.991332,0
18,5,0.776295,1.19515,0
18,6,0.515332,1.38776,0
18,7,0.108158,1.4873,0
18,8,-0.2465,1.38257,0
18,9,-0.586543,1.30355,0
18,10,-0.924661,1.16082,0
18,11,-1.13187,0.849989,0
18,12,-1.36006,0.599681,0
18,13,-1.46293,0.209008,0
18,14,-1.37422,-0.158963,0
18,15,-1.41358,-0.505424,0
18,16,-1.20347,-0.878471,0
18,17,-0.986613,-1.15016,0
18,18,-0.6452,-1.3447,0
18,19,-0.262965,-1.40538,0
18,20,0.0737911,-1.47814,0
18,21,0.426262,-1.3953,0
18,22,0.802934,-1.30599,0
18,23,0.991031,-0.984267,0
18,24,1.3134,-0.771232,0
18,25,1.41379,-0.386517,0
19,0,0,0,0
19,1,1.42072,-0.0135943,0
19,2,1.39405,0.34374,0
19,3,1.2097,0.646216,0
19,4,1.04222,0.945395,0
19,5,0.740358,1.139,0
19,6,0.493758,1.32468,0
19,7,0.103729,1.42079,0
19,8,-0.232583,1.35082,0
19,9,-0.571445,1.27762,0
19,10,-0.882522,1.10916,0
19,11,-1.08626,0.801369,0
19,12,-1.32924,0.611156,0
19,13,-1.39688,0.199921,0
19,14,-1.30767,-0.162897,0
19,15,-1.3533,-0.476957,0
19,16,-1.14957,-0.83924,0
19,17,-0.938824,-1.10368,0
19,18,-0.60625,-1.29605,0
19,19,-0.261226,-1.33873,0
19,20,0.0639908,-1.42321,0
19,21,0.415591,-1.36394,0
19,22,0.773895,-1.26846,0
19,23,0.98246,-0.963737,0
19,24,1.27839,-0.752174,0
19,25,1.34932,-0.369567,0
20,0,0,0,0
20,1,1.36161,-0.0136092,0
20,2,1.35004,0.341013,0
20,3,1.16667,0.621782,0
20,4,1.0064,0.904481,0
20,5,0.723497,1.12218,0
20,6,0.480389,1.26861,0
20,7,0.0975268,1.3587,0
20,8,-0.221014,1.30739,0
20,9,-0.546264,1.22945,0
20,10,-0.841213,1.06019,0
20,11,-1.04606,0.768634,0
20,12,-1.29135,0.594641,0
20,13,-1.34627,0.195754,0
20,14,-1.27032,-0.150036,0
20,15,-1.30429,-0.452136,0
20,16,-1.10281,-0.804061,0
20,17,-0.908108,-1.06784,0
20,18,-0.595312,-1.26488,0
20,19,-0.255996,-1.31391,0
20,20,0.0479337,-1.38715,0
20,21,0.417329,-1.2973,0
20,22,0.74037,-1.21083,0
20,23,0.934216,-0.917726,0
20,24,1.22032,-0.719424,0
20,25,1.28371,-0.357754,0
21,0,0,0,0
21,1,1.3122,-0.0312802,0
21,2,1.31144,0.325807,0
21,3,1.14643,0.613739,0
21,4,0.981157,0.887167,0
21,5,0.708496,1.09361,0
21,6,0.474693,1.24389,0
21,7,0.113474,1.32167,0
21,8,-0.21135,1.26852,0
21,9,-0.533965,1.20012,0
21,10,-0.813212,1.03911,0
21,11,-1.00443,0.716651,0
21,12,-1.25056,0.598,0
21,13,-1.32208,0.205351,0
21,14,-1.24241,-0.139047,0
21,15,-1.26879,-0.435309,0
21,16,-1.0489,-0.764844,0
21,17,-0.859654,-1.02205,0
21,18,-0.559738,-1.2085,0
21,19,-0.262868,-1.29514,0
21,20,0.0444198,-1.32058,0
21,21,0.399207,-1.24836,0
21,22,0.716444,-1.16228,0
21,23,0.911568,-0.889646,0
21,24,1.18249,-0.698495,0
21,25,1.24458,-0.349953,0
22,0,0,0,0
22,1,1.24553,-0.0307332,0
22,2,1.24682,0.309405,0
22,3,1.08274,0.594058,0
22,4,0.932262,0.841848,0
22,5,0.672594,1.03744,0
22,6,0.452985,1.18085,0
22,7,0.108761,1.25517,0
22,8,-0.199379,1.20293,0
22,9,-0.506021,1.13959,0
22,10,-0.771199,0.987351,0
22,11,-0.950389,0.677619,0
22,12,-1.20934,0.573825,0
22,13,-1.29134,0.214324,0
22,14,-1.20749,-0.128152,0
22,15,-1.20684,-0.411758,0
22,16,-1.00259,-0.729504,0
22,17,-0.826185,-0.985197,0
22,18,-0.550537,-1.17933,0
22,19,-0.258829,-1.25916,0
22,20,0.0226665,-1.27625,0
22,21,0.379901,-1.20337,0
22,22,0.682439,-1.13964,0
22,23,0.89234,-0.871892,0
22,24,1.15739,-0.685652,0
22,25,1.22571,-0.34846,0
23,0,0,0,0
23,1,1.19291,-0.0345719,0
23,2,1.19906,0.295475,0
23,3,1.04314,0.571127,0
23,4,0.899544,0.807323,0
23,5,0.653359,0.996843,0
23,6,0.437582,1.13271,0
23,7,0.108628,1.20652,0
23,8,-0.191205,1.15714,0
23,9,-0.489335,1.1046,0
23,10,-0.736683,0.960671,0
23,11,-0.922682,0.684865,0
23,12,-1.16007,0.553213,0
23,13,-1.26142,0.212763,0
23,14,-1.17585,-0.125459,0
23,15,-1.17551,-0.395901,0
23,16,-0.970418,-0.696474,0
23,17,-0.81571,-0.962643,0
23,18,-0.545888,-1.15497,0
23,19,-0.272547,-1.24626,0
23,20,0.0194945,-1.20966,0
23,21,0.359478,-1.13991,0
23,22,0.647582,-1.08282,0
23,23,0.855173,-0.816546,0
23,24,1.09933,-0.65288,0
23,25,1.16128,-0.331322,0
24,0,0,0,0
24,1,1.1579,-0.0362851,0
24,2,1.17213,0.294252,0
24,3,1.01811,0.552005,0
24,4,0.886149,0.778251,0
24,5,0.640678,0.966313,0
24,6,0.41493,1.07001,0
24,7,0.104681,1.13997,0
24,8,-0.181204,1.09122,0
24,9,-0.463104,1.04331,0
24,10,-0.69481,0.908795,0
24,11,-0.893246,0.679777,0
24,12,-1.09867,0.527248,0
24,13,-1.19553,0.202625,0
24,14,-1.13718,-0.114991,0
24,15,-1.16119,-0.391417,0
24,16,-0.91641,-0.65739,0
24,17,-0.773012,-0.911444,0
24,18,-0.517468,-1.09466,0
24,19,-0.259462,-1.18089,0
24,20,0.00747269,-1.15791,0
24,21,0.339563,-1.09635,0
24,22,0.622948,-1.0385,0
24,23,0.824767,-0.793253,0
24,24,1.07759,-0.633476,0
24,25,1.13993,-0.329629,0
25,0,0,0,0
25,1,1.09124,-0.0356238,0
25,2,1.10753,0.277785,0
25,3,0.959635,0.519996,0
25,4,0.838336,0.734617,0
25,5,0.614968,0.909336,0
25,6,0.400548,1.02159,0
25,7,0.107365,1.08823,0
25,8,-0.181966,1.07889,0
25,9,-0.438929,1.00195,0
25,10,-0.661228,0.879307,0
25,11,-0.858328,0.668826,0
25,12,-1.04651,0.509277,0
25,13,-1.14426,0.204865,0
25,14,-1.08624,-0.115358,0
25,15,-1.12695,-0.383257,0
25,16,-0.881255,-0.62322,0
25,17,-0.775558,-0.859849,0
25,18,-0.507007,-1.07508,0
25,19,-0.27138,-1.15467,0
25,20,0.00312252,-1.13129,0
25,21,0.314385,-1.06296,0
25,22,0.592244,-1.01309,0
25,23,0.785511,-0.739369,0
25,24,1.01961,-0.600583,0
25,25,1.12295,-0.316452,0
26,0,0,0,0
26,1,1.04408,-0.0380625,0
26,2,1.0735,0.27303,0
26,3,0.934534,0.501425,0
26,4,0.825827,0.704791,0
26,5,0.609407,0.899631,0
26,6,0.394189,0.988324,0
26,7,0.110731,1.05974,0
26,8,-0.175615,1.05478,0
26,9,-0.424444,0.98754,0
26,10,-0.636073,0.878973,0
26,11,-0.832633,0.666903,0
26,12,-1.01849,0.500603,0
26,13,-1.11524,0.199923,0
26,14,-1.08371,-0.113857,0
26,15,-1.13259,-0.375558,0
26,16,-0.919383,-0.613324,0
26,17,-0.728915,-0.812216,0
26,18,-0.478605,-1.01476,0
26,19,-0.268136,-1.13296,0
26,20,-0.00271092,-1.06488,0
26,21,0.294302,-0.999386,0
26,22,0.557181,-0.956392,0
26,23,0.734068,-0.696966,0
26,24,0.977748,-0.574179,0
26,25,1.09311,-0.290388,0
27,0,0,0,0
27,1,1.0429,-0.0188528,0
27,2,1.07088,0.258441,0
27,3,0.960397,0.499174,0
27,4,0.773921,0.664828,0
27,5,0.587473,0.837777,0
27,6,0.370739,0.926,0
27,7,0.105725,0.993259,0
27,8,-0.163584,0.989211,0
27,9,-0.409343,0.995764,0
27,10,-0.594592,0.826783,0
27,11,-0.779254,0.626963,0
27,12,-0.957132,0.474524,0
27,13,-1.04924,0.190502,0
27,14,-1.01752,-0.105923,0
27,15,-1.06942,-0.354466,0
27,16,-0.864972,-0.574802,0
27,17,-0.69376,-0.755572,0
27,18,-0.463028,-0.972569,0
27,19,-0.256124,-1.09595,0
27,20,-0.00536307,-1.02182,0
27,21,0.277546,-0.966261,0
27,22,0.538309,-0.922568,0
27,23,0.709146,-0.681268,0
27,24,0.928778,-0.57125,0
27,25,1.07534,-0.279996,0
28,0,-0.00751672,0.00498421,0
28,1,0.976318,-0.0154739,0
28,2,1.00974,0.246917,0
28,3,0.901752,0.46747,0
28,4,0.752411,0.620812,0
28,5,0.571762,0.796354,0
28,6,0.357929,0.885194,0
28,7,0.107129,0.945696,0
28,8,-0.15542,0.945187,0
28,9,-0.393688,0.973028,0
28,10,-0.555256,0.79724,0
28,11,-0.756859,0.638882,0
28,12,-0.912283,0.457597,0
28,13,-0.998378,0.192011,0
28,14,-0.989206,-0.0916332,0
28,15,-1.0342,-0.323554,0
28,16,-0.863929,-0.558034,0
28,17,-0.678556,-0.737936,0
28,18,-0.45452,-0.924443,0
28,19,-0.251285,-1.07212,0
28,20,0.00020852,-1.0212,0
28,21,0.26386,-0.957522,0
28,22,0.514662,-0.912606,0
28,23,0.717803,-0.737349,0
28,24,0.879101,-0.530204,0
28,25,1.01078,-0.263349,0
29,0,-0.0173457,-0.0154747,0
29,1,0.965807,-0.0111569,0
29,2,1.00513,0.23423,0
29,3,0.914212,0.466851,0
29,4,0.713408,0.632205,0
29,5,0.550169,0.734404,0
29,6,0.353763,0.871566,0
29,7,0.11986,0.924713,0
29,8,-0.139655,0.921079,0
29,9,-0.37477,0.959563,0
29,10,-0.5844,0.836266,0
29,11,-0.731487,0.644239,0
29,12,-0.871432,0.459015,0
29,13,-0.984459,0.223741,0
29,14,-0.987089,-0.0589426,0
29,15,-1.01839,-0.306191,0
29,16,-0.808289,-0.52131,0
29,17,-0.631897,-0.690319,0
29,18,-0.425823,-0.864269,0
29,19,-0.237958,-1.0068,0
29,20,-0.00276866,-0.954599,0
29,21,0.250516,-0.915808,0
29,22,0.481649,-0.854687,0
29,23,0.669806,-0.691081,0
29,24,0.834395,-0.509378,0
29,25,1.00825,-0.244999,0
30,0,-0.0247571,0.0184079,0
30,1,0.923628,-0.00198227,0
30,2,1.01341,0.233546,0
30,3,0.853401,0.43953,0
30,4,0.686422,0.5732,0
30,5,0.491476,0.702787,0
30,6,0.36553,0.869953,0
30,7,0.121613,0.928791,0
30,8,-0.12947,0.878959,0
30,9,-0.358645,0.922022,0
30,10,-0.590328,0.852161,0
30,11,-0.667516,0.625472,0
30,12,-0.809456,0.434449,0
30,13,-0.918579,0.213529,0
30,14,-0.920803,-0.0518258,0
30,15,-0.955799,-0.283227,0
30,16,-0.769574,-0.471949,0
30,17,-0.61197,-0.673828,0
30,18,-0.428883,-0.827248,0
30,19,-0.238443,-0.985173,0
30,20,0.00919027,-0.952215,0
30,21,0.233085,-0.895449,0
30,22,0.478299,-0.842897,0
30,23,0.672826,-0.69232,0
30,24,0.796544,-0.490277,0
30,25,0.988549,-0.240716,0
31,0,-0.0232685,-0.00281851,0
31,1,0.903719,-0.00168335,0
31,2,0.948306,0.242339,0
31,3,0.826604,0.401641,0
31,4,0.689402,0.604685,0
31,5,0.455113,0.646911,0
31,6,0.365615,0.886542,0
31,7,0.118792,0.915579,0
31,8,-0.0929833,0.84785,0
31,9,-0.356491,0.85539,0
31,10,-0.585218,0.841042,0
31,11,-0.640759,0.63384,0
31,12,-0.782653,0.429751,0
31,13,-0.896701,0.20593,0
31,14,-0.921219,-0.0258636,0
31,15,-0.964314,-0.295078,0
31,16,-0.764075,-0.465975,0
